#{"t_start": 1614187358.8486652, "env_id": "dVRLReach-v0"}
r,l,t,is_success
-30.0,30,4720.125724,0.0
-6.0,30,4721.387457,1.0
-30.0,30,4722.650296,0.0
-8.0,30,4723.928258,1.0
-7.0,30,4725.210565,1.0
-30.0,30,4726.453773,0.0
-7.0,30,4727.671212,1.0
-9.0,30,4728.978662,1.0
-30.0,30,4730.200239,0.0
-30.0,30,4731.426957,0.0
-8.0,30,4732.654902,1.0
-30.0,30,4733.884832,0.0
-6.0,30,4735.183598,1.0
-10.0,30,4736.488311,1.0
-30.0,30,4737.790592,0.0
-30.0,30,4739.111081,0.0
-30.0,30,4740.38105,0.0
-3.0,30,4741.646459,1.0
-30.0,30,4742.907532,0.0
-5.0,30,4744.203208,1.0
-5.0,30,4745.465775,1.0
-30.0,30,4746.716578,0.0
-13.0,30,4747.991589,1.0
-30.0,30,4749.230882,0.0
-13.0,30,4750.479897,1.0
-9.0,30,4751.807887,1.0
-10.0,30,4753.050799,1.0
-8.0,30,4754.287054,1.0
-7.0,30,4755.550302,1.0
-4.0,30,4756.804453,1.0
-4.0,30,4758.044692,1.0
-4.0,30,4759.275975,1.0
-10.0,30,4760.59472,1.0
-30.0,30,4761.917759,0.0
-30.0,30,4763.156923,0.0
-3.0,30,4764.397243,1.0
-6.0,30,4765.63329,1.0
-9.0,30,4766.846654,1.0
-9.0,30,4768.094794,1.0
-7.0,30,4769.325579,1.0
-6.0,30,4770.649315,1.0
-6.0,30,4771.871111,1.0
-8.0,30,4773.137124,1.0
-6.0,30,4774.356817,1.0
-8.0,30,4775.583251,1.0
-7.0,30,4776.825592,1.0
-11.0,30,4778.145698,1.0
-12.0,30,4779.495954,1.0
-9.0,30,4780.794736,1.0
-30.0,30,4782.044498,0.0
-30.0,30,4783.293649,0.0
-30.0,30,4784.544525,0.0
-30.0,30,4785.773298,0.0
-30.0,30,4787.05049,0.0
-30.0,30,4788.303718,0.0
-30.0,30,4789.571399,0.0
-10.0,30,4790.871841,1.0
-30.0,30,4792.095537,0.0
-30.0,30,4793.387734,0.0
-13.0,30,4794.659379,1.0
-30.0,30,4795.936986,0.0
-30.0,30,4797.176035,0.0
-7.0,30,4798.41705,1.0
-30.0,30,4799.661223,0.0
-14.0,30,4800.922457,1.0
-9.0,30,4802.238639,1.0
-30.0,30,4803.516075,0.0
-11.0,30,4804.815869,1.0
-30.0,30,4806.081334,0.0
-9.0,30,4807.443369,1.0
-30.0,30,4808.723766,0.0
-9.0,30,4810.01869,1.0
-30.0,30,4811.319199,0.0
-3.0,30,4812.566018,1.0
-30.0,30,4813.986023,0.0
-13.0,30,4815.487119,1.0
-2.0,30,4816.876934,1.0
-30.0,30,4818.348846,0.0
-7.0,30,4819.730596,1.0
-30.0,30,4821.127222,0.0
-7.0,30,4822.553502,1.0
-8.0,30,4823.972941,1.0
-30.0,30,4825.5543,0.0
-30.0,30,4827.100794,0.0
-30.0,30,4828.627002,0.0
-30.0,30,4830.108736,0.0
-30.0,30,4831.658665,0.0
-6.0,30,4833.169131,1.0
-4.0,30,4834.681041,1.0
-7.0,30,4836.25405,1.0
-30.0,30,4837.790052,0.0
-4.0,30,4839.307174,1.0
-5.0,30,4840.832142,1.0
-30.0,30,4842.341783,0.0
-9.0,30,4843.861511,1.0
-30.0,30,4845.459452,0.0
-30.0,30,4846.964423,0.0
-30.0,30,4848.477955,0.0
-10.0,30,4849.962143,1.0
-8.0,30,4851.51784,1.0
-11.0,30,4853.060929,1.0
-7.0,30,4854.695448,1.0
-8.0,30,4856.420174,1.0
-8.0,30,4857.948263,1.0
-30.0,30,4859.771096,0.0
-30.0,30,4861.382331,0.0
-5.0,30,4862.977512,1.0
-30.0,30,4864.55955,0.0
-9.0,30,4866.233392,1.0
-4.0,30,4867.796434,1.0
-30.0,30,4869.383724,0.0
-12.0,30,4870.958524,1.0
-4.0,30,4872.586872,1.0
-30.0,30,4874.199623,0.0
-30.0,30,4875.854294,0.0
-3.0,30,4877.4484,1.0
-14.0,30,4879.138408,1.0
-9.0,30,4880.718604,1.0
-30.0,30,4882.301882,0.0
-8.0,30,4884.087514,1.0
-9.0,30,4885.804192,1.0
-9.0,30,4887.451045,1.0
-8.0,30,4889.177901,1.0
-30.0,30,4890.839952,0.0
-9.0,30,4892.622766,1.0
-30.0,30,4894.397127,0.0
-30.0,30,4896.090508,0.0
-30.0,30,4897.764644,0.0
-30.0,30,4899.504696,0.0
-30.0,30,4901.220634,0.0
-30.0,30,4902.930039,0.0
-30.0,30,4904.656562,0.0
-8.0,30,4906.35655,1.0
-30.0,30,4908.073113,0.0
-30.0,30,4909.764685,0.0
-5.0,30,4911.507157,1.0
-8.0,30,4913.301677,1.0
-30.0,30,4915.015705,0.0
-12.0,30,4916.710059,1.0
-8.0,30,4918.511264,1.0
-13.0,30,4920.109845,1.0
-11.0,30,4921.777219,1.0
-5.0,30,4923.36709,1.0
-2.0,30,4924.931948,1.0
-7.0,30,4926.546089,1.0
-30.0,30,4928.196631,0.0
-30.0,30,4929.775267,0.0
-30.0,30,4931.481846,0.0
-4.0,30,4933.176173,1.0
-30.0,30,4934.746699,0.0
-10.0,30,4936.374907,1.0
-6.0,30,4937.881162,1.0
-8.0,30,4939.395841,1.0
-8.0,30,4940.999133,1.0
-12.0,30,4942.543611,1.0
-7.0,30,4944.02189,1.0
-9.0,30,4945.480605,1.0
-9.0,30,4946.954413,1.0
-30.0,30,4948.332951,0.0
-5.0,30,4949.594455,1.0
-25.0,30,4950.977748,0.0
-30.0,30,4952.316106,0.0
-4.0,30,4953.627128,1.0
-30.0,30,4954.93771,0.0
-30.0,30,4956.233435,0.0
-7.0,30,4957.575622,1.0
-9.0,30,4958.941667,1.0
-7.0,30,4960.315669,1.0
-30.0,30,4961.600584,0.0
-30.0,30,4962.856726,0.0
-3.0,30,4964.152268,1.0
-30.0,30,4965.434546,0.0
-3.0,30,4966.731395,1.0
-30.0,30,4968.020107,0.0
-7.0,30,4969.321522,1.0
-8.0,30,4970.626486,1.0
-30.0,30,4971.922024,0.0
-14.0,30,4973.265452,1.0
-11.0,30,4974.624379,1.0
-23.0,30,4975.948991,0.0
-30.0,30,4977.234,0.0
-30.0,30,4978.606938,0.0
-30.0,30,4979.982809,0.0
-30.0,30,4981.271206,0.0
-4.0,30,4982.561167,1.0
-3.0,30,4983.9669,1.0
-10.0,30,4985.348277,1.0
-30.0,30,4994.125613,0.0
-30.0,30,4995.493248,0.0
-14.0,30,4996.814122,1.0
-9.0,30,4998.16202,1.0
-30.0,30,4999.4514,0.0
-9.0,30,5000.820751,1.0
-5.0,30,5002.18491,1.0
-5.0,30,5003.471927,1.0
-30.0,30,5004.807786,0.0
-30.0,30,5006.124236,0.0
-30.0,30,5007.394765,0.0
-9.0,30,5008.701792,1.0
-30.0,30,5010.013882,0.0
-14.0,30,5011.400283,1.0
-12.0,30,5012.736526,1.0
-9.0,30,5014.094472,1.0
-9.0,30,5015.392347,1.0
-30.0,30,5016.71249,0.0
-30.0,30,5018.260546,0.0
-9.0,30,5019.671852,1.0
-10.0,30,5021.072336,1.0
-30.0,30,5022.54742,0.0
-10.0,30,5024.112572,1.0
-2.0,30,5025.623277,1.0
-30.0,30,5027.354555,0.0
-30.0,30,5028.931077,0.0
-30.0,30,5030.402535,0.0
-30.0,30,5032.162565,0.0
-7.0,30,5033.706641,1.0
-8.0,30,5035.28172,1.0
-30.0,30,5036.841485,0.0
-5.0,30,5038.446005,1.0
-6.0,30,5040.035461,1.0
-30.0,30,5041.677109,0.0
-30.0,30,5043.297826,0.0
-30.0,30,5044.929008,0.0
-30.0,30,5046.45447,0.0
-12.0,30,5048.038685,1.0
-30.0,30,5049.669997,0.0
-30.0,30,5051.392804,0.0
-30.0,30,5053.036385,0.0
-11.0,30,5054.739292,1.0
-30.0,30,5056.370738,0.0
-30.0,30,5058.004652,0.0
-30.0,30,5059.644673,0.0
-14.0,30,5061.261581,1.0
-30.0,30,5062.938525,0.0
-30.0,30,5064.563424,0.0
-9.0,30,5066.254547,1.0
-30.0,30,5067.934689,0.0
-30.0,30,5069.562924,0.0
-30.0,30,5071.254774,0.0
-30.0,30,5073.01787,0.0
-30.0,30,5074.75826,0.0
-30.0,30,5076.418023,0.0
-8.0,30,5078.036746,1.0
-30.0,30,5079.814265,0.0
-10.0,30,5081.522188,1.0
-30.0,30,5083.178211,0.0
-11.0,30,5085.109773,1.0
-6.0,30,5086.739866,1.0
-10.0,30,5088.397592,1.0
-5.0,30,5090.06073,1.0
-30.0,30,5091.656639,0.0
-6.0,30,5093.225725,1.0
-30.0,30,5094.846045,0.0
-30.0,30,5096.529077,0.0
-30.0,30,5098.134298,0.0
-8.0,30,5099.754843,1.0
-30.0,30,5101.378118,0.0
-30.0,30,5103.045943,0.0
-30.0,30,5104.589257,0.0
-9.0,30,5106.257841,1.0
-6.0,30,5107.861568,1.0
-30.0,30,5109.479623,0.0
-10.0,30,5111.147947,1.0
-30.0,30,5112.804244,0.0
-10.0,30,5114.431299,1.0
-8.0,30,5116.044137,1.0
-7.0,30,5117.709307,1.0
-12.0,30,5119.350522,1.0
-30.0,30,5120.971685,0.0
-30.0,30,5122.59587,0.0
-5.0,30,5124.204951,1.0
-5.0,30,5125.801935,1.0
-30.0,30,5127.410808,0.0
-10.0,30,5129.047379,1.0
-30.0,30,5130.613841,0.0
-30.0,30,5132.151027,0.0
-30.0,30,5133.698286,0.0
-28.0,30,5135.176363,0.0
-30.0,30,5136.609105,0.0
-12.0,30,5138.074482,1.0
-25.0,30,5139.516643,0.0
-30.0,30,5140.954475,0.0
-30.0,30,5142.391352,0.0
-10.0,30,5143.828187,1.0
-22.0,30,5145.281262,0.0
-30.0,30,5146.741326,0.0
-30.0,30,5148.159554,0.0
-8.0,30,5149.577283,1.0
-30.0,30,5150.950366,0.0
-6.0,30,5152.341123,1.0
-30.0,30,5153.732802,0.0
-9.0,30,5155.204849,1.0
-8.0,30,5156.630034,1.0
-30.0,30,5158.010478,0.0
-30.0,30,5159.401505,0.0
-30.0,30,5160.842992,0.0
-30.0,30,5162.176702,0.0
-30.0,30,5163.492237,0.0
-30.0,30,5164.806147,0.0
-10.0,30,5166.139769,1.0
-4.0,30,5167.43925,1.0
-6.0,30,5168.745219,1.0
-30.0,30,5170.025375,0.0
-30.0,30,5171.267418,0.0
-8.0,30,5172.51794,1.0
-2.0,30,5173.757297,1.0
-30.0,30,5174.997156,0.0
-7.0,30,5176.223862,1.0
-30.0,30,5177.443829,0.0
-7.0,30,5178.693808,1.0
-30.0,30,5179.932223,0.0
-30.0,30,5181.160526,0.0
-30.0,30,5182.359768,0.0
-30.0,30,5183.544324,0.0
-8.0,30,5184.811882,1.0
-15.0,30,5186.027643,1.0
-30.0,30,5187.256347,0.0
-9.0,30,5188.460143,1.0
-30.0,30,5189.68194,0.0
-30.0,30,5190.872365,0.0
-7.0,30,5192.069613,1.0
-30.0,30,5193.261634,0.0
-30.0,30,5194.458148,0.0
-12.0,30,5195.756298,1.0
-7.0,30,5196.983553,1.0
-14.0,30,5198.213348,1.0
-6.0,30,5199.427864,1.0
-12.0,30,5200.69556,1.0
-7.0,30,5201.887827,1.0
-3.0,30,5203.082025,1.0
-9.0,30,5204.294353,1.0
-30.0,30,5205.50965,0.0
-30.0,30,5206.696472,0.0
-10.0,30,5207.992537,1.0
-30.0,30,5209.186013,0.0
-12.0,30,5210.408898,1.0
-7.0,30,5211.631129,1.0
-30.0,30,5212.823758,0.0
-30.0,30,5214.07999,0.0
-30.0,30,5215.273809,0.0
-13.0,30,5216.469249,1.0
-30.0,30,5217.668384,0.0
-12.0,30,5218.8972,1.0
-30.0,30,5220.083462,0.0
-30.0,30,5221.377233,0.0
-30.0,30,5222.573993,0.0
-30.0,30,5223.791864,0.0
-30.0,30,5224.981288,0.0
-9.0,30,5226.217051,1.0
-30.0,30,5227.40686,0.0
-30.0,30,5228.657872,0.0
-8.0,30,5229.849451,1.0
-7.0,30,5231.096688,1.0
-30.0,30,5232.289567,0.0
-30.0,30,5233.499081,0.0
-9.0,30,5234.729398,1.0
-30.0,30,5235.917527,0.0
-7.0,30,5237.192812,1.0
-30.0,30,5238.376282,0.0
-8.0,30,5239.567562,1.0
-11.0,30,5240.767298,1.0
-8.0,30,5242.018895,1.0
-8.0,30,5243.277067,1.0
-30.0,30,5244.46499,0.0
-13.0,30,5245.65569,1.0
-6.0,30,5246.865582,1.0
-9.0,30,5248.084116,1.0
-7.0,30,5249.27742,1.0
-30.0,30,5250.467046,0.0
-30.0,30,5251.678668,0.0
-6.0,30,5252.874979,1.0
-12.0,30,5254.170736,1.0
-30.0,30,5255.377556,0.0
-30.0,30,5256.581677,0.0
-30.0,30,5257.787388,0.0
-30.0,30,5258.981546,0.0
-5.0,30,5260.193614,1.0
-30.0,30,5261.39787,0.0
-30.0,30,5262.616935,0.0
-30.0,30,5263.828438,0.0
-8.0,30,5265.074458,1.0
-30.0,30,5266.2894,0.0
-7.0,30,5267.487371,1.0
-3.0,30,5268.736323,1.0
-30.0,30,5270.000594,0.0
-5.0,30,5271.262635,1.0
-30.0,30,5272.503106,0.0
-5.0,30,5273.713227,1.0
-30.0,30,5274.929646,0.0
-30.0,30,5276.112369,0.0
-30.0,30,5277.302667,0.0
-30.0,30,5278.517823,0.0
-30.0,30,5279.723521,0.0
-9.0,30,5281.051976,1.0
-30.0,30,5282.256885,0.0
-30.0,30,5283.446846,0.0
-9.0,30,5284.699346,1.0
-11.0,30,5285.957268,1.0
-11.0,30,5287.238391,1.0
-30.0,30,5288.421936,0.0
-30.0,30,5289.632551,0.0
-15.0,30,5290.855962,1.0
-30.0,30,5292.062054,0.0
-30.0,30,5293.272557,0.0
-4.0,30,5294.463377,1.0
-30.0,30,5295.658791,0.0
-9.0,30,5296.943441,1.0
-30.0,30,5298.142304,0.0
-30.0,30,5299.33084,0.0
-30.0,30,5300.518862,0.0
-30.0,30,5301.709629,0.0
-30.0,30,5302.957789,0.0
-30.0,30,5304.157943,0.0
-30.0,30,5305.368722,0.0
-30.0,30,5306.580556,0.0
-10.0,30,5307.775249,1.0
-30.0,30,5308.967661,0.0
-12.0,30,5310.195298,1.0
-30.0,30,5311.400315,0.0
-30.0,30,5312.66697,0.0
-30.0,30,5313.846865,0.0
-4.0,30,5315.034085,1.0
-5.0,30,5316.23276,1.0
-30.0,30,5317.493435,0.0
-30.0,30,5318.741321,0.0
-14.0,30,5319.98807,1.0
-9.0,30,5321.264363,1.0
-30.0,30,5322.462259,0.0
-10.0,30,5323.689592,1.0
-3.0,30,5324.890959,1.0
-30.0,30,5326.090063,0.0
-30.0,30,5327.287026,0.0
-7.0,30,5328.477814,1.0
-4.0,30,5329.683667,1.0
-30.0,30,5330.887068,0.0
-13.0,30,5332.078064,1.0
-30.0,30,5333.299417,0.0
-30.0,30,5334.491611,0.0
-30.0,30,5335.686209,0.0
-9.0,30,5336.921111,1.0
-10.0,30,5338.112772,1.0
-4.0,30,5339.303945,1.0
-30.0,30,5340.497678,0.0
-30.0,30,5341.702482,0.0
-13.0,30,5342.925034,1.0
-30.0,30,5344.145796,0.0
-7.0,30,5345.412941,1.0
-7.0,30,5346.609934,1.0
-2.0,30,5347.831701,1.0
-15.0,30,5349.029883,1.0
-6.0,30,5350.263852,1.0
-13.0,30,5351.525831,1.0
-30.0,30,5352.728993,0.0
-30.0,30,5353.948522,0.0
-8.0,30,5355.219114,1.0
-30.0,30,5356.438353,0.0
-11.0,30,5357.605979,1.0
-5.0,30,5358.794948,1.0
-30.0,30,5360.003012,0.0
-30.0,30,5361.20372,0.0
-6.0,30,5362.42344,1.0
-30.0,30,5363.622653,0.0
-7.0,30,5364.927046,1.0
-3.0,30,5366.139261,1.0
-30.0,30,5367.360674,0.0
-15.0,30,5368.640817,1.0
-6.0,30,5369.931026,1.0
-7.0,30,5371.244534,1.0
-30.0,30,5372.46372,0.0
-12.0,30,5373.709672,1.0
-7.0,30,5374.929321,1.0
-30.0,30,5376.159803,0.0
-30.0,30,5377.392996,0.0
-11.0,30,5378.6816,1.0
-12.0,30,5379.871439,1.0
-8.0,30,5381.16149,1.0
-10.0,30,5382.364074,1.0
-30.0,30,5383.564239,0.0
-30.0,30,5384.769197,0.0
-8.0,30,5386.040257,1.0
-6.0,30,5387.254466,1.0
-7.0,30,5388.524524,1.0
-5.0,30,5389.727669,1.0
-30.0,30,5390.949349,0.0
-30.0,30,5392.150256,0.0
-7.0,30,5393.384252,1.0
-7.0,30,5394.59263,1.0
-7.0,30,5395.873633,1.0
-9.0,30,5397.10883,1.0
-13.0,30,5398.375038,1.0
-9.0,30,5399.714944,1.0
-30.0,30,5400.997314,0.0
-13.0,30,5402.25105,1.0
-30.0,30,5403.499282,0.0
-30.0,30,5404.734535,0.0
-30.0,30,5405.955912,0.0
-30.0,30,5407.187186,0.0
-9.0,30,5408.469482,1.0
-30.0,30,5409.693445,0.0
-8.0,30,5410.931281,1.0
-30.0,30,5412.195469,0.0
-8.0,30,5413.452373,1.0
-30.0,30,5414.717758,0.0
-6.0,30,5415.987096,1.0
-11.0,30,5417.296268,1.0
-30.0,30,5418.511785,0.0
-5.0,30,5419.747211,1.0
-30.0,30,5421.069621,0.0
-12.0,30,5422.349153,1.0
-24.0,30,5423.623266,1.0
-4.0,30,5424.878613,1.0
-30.0,30,5426.102286,0.0
-30.0,30,5427.332449,0.0
-8.0,30,5428.589707,1.0
-13.0,30,5429.902781,1.0
-30.0,30,5431.154623,0.0
-8.0,30,5432.470377,1.0
-30.0,30,5433.711906,0.0
-10.0,30,5434.951026,1.0
-30.0,30,5436.191824,0.0
-30.0,30,5444.448463,0.0
-9.0,30,5445.740581,1.0
-8.0,30,5447.09256,1.0
-30.0,30,5448.313876,0.0
-10.0,30,5449.557138,1.0
-30.0,30,5450.827714,0.0
-30.0,30,5452.059692,0.0
-9.0,30,5453.378873,1.0
-8.0,30,5454.648208,1.0
-12.0,30,5455.873461,1.0
-30.0,30,5457.112612,0.0
-11.0,30,5458.345128,1.0
-30.0,30,5459.604413,0.0
-7.0,30,5460.823995,1.0
-30.0,30,5462.072215,0.0
-9.0,30,5463.319217,1.0
-11.0,30,5464.551478,1.0
-15.0,30,5465.787278,1.0
-12.0,30,5467.03905,1.0
-30.0,30,5468.27061,0.0
-30.0,30,5469.546249,0.0
-12.0,30,5470.767507,1.0
-30.0,30,5471.987841,0.0
-9.0,30,5473.25697,1.0
-30.0,30,5474.490501,0.0
-13.0,30,5475.75848,1.0
-5.0,30,5476.970578,1.0
-9.0,30,5478.256665,1.0
-30.0,30,5479.480079,0.0
-30.0,30,5480.734201,0.0
-30.0,30,5481.957076,0.0
-11.0,30,5483.279379,1.0
-30.0,30,5484.498652,0.0
-9.0,30,5485.763291,1.0
-10.0,30,5487.008604,1.0
-30.0,30,5488.236835,0.0
-30.0,30,5489.465954,0.0
-30.0,30,5490.717186,0.0
-30.0,30,5491.948632,0.0
-10.0,30,5493.245928,1.0
-30.0,30,5494.468462,0.0
-8.0,30,5495.754671,1.0
-30.0,30,5496.998742,0.0
-5.0,30,5498.205554,1.0
-4.0,30,5499.48069,1.0
-30.0,30,5500.707082,0.0
-3.0,30,5501.96228,1.0
-30.0,30,5503.170657,0.0
-8.0,30,5504.404212,1.0
-9.0,30,5505.683899,1.0
-9.0,30,5506.967231,1.0
-2.0,30,5508.183444,1.0
-6.0,30,5509.392668,1.0
-3.0,30,5510.623058,1.0
-30.0,30,5511.856508,0.0
-13.0,30,5513.07409,1.0
-9.0,30,5514.3386,1.0
-30.0,30,5515.612381,0.0
-30.0,30,5516.874111,0.0
-12.0,30,5518.106434,1.0
-12.0,30,5519.343592,1.0
-30.0,30,5520.598161,0.0
-30.0,30,5521.840656,0.0
-30.0,30,5523.071566,0.0
-30.0,30,5524.297796,0.0
-30.0,30,5525.538017,0.0
-30.0,30,5526.814137,0.0
-30.0,30,5528.043049,0.0
-10.0,30,5529.276295,1.0
-30.0,30,5530.514049,0.0
-10.0,30,5531.745262,1.0
-13.0,30,5532.966324,1.0
-30.0,30,5534.196365,0.0
-30.0,30,5535.449858,0.0
-30.0,30,5536.683924,0.0
-30.0,30,5537.918874,0.0
-11.0,30,5539.157963,1.0
-30.0,30,5540.398009,0.0
-30.0,30,5541.670275,0.0
-8.0,30,5542.962005,1.0
-30.0,30,5544.179245,0.0
-30.0,30,5545.411572,0.0
-30.0,30,5546.640296,0.0
-10.0,30,5547.856032,1.0
-5.0,30,5549.078778,1.0
-10.0,30,5550.358252,1.0
-11.0,30,5551.640683,1.0
-9.0,30,5552.965259,1.0
-7.0,30,5554.265511,1.0
-12.0,30,5555.709368,1.0
-15.0,30,5557.093286,1.0
-30.0,30,5558.498883,0.0
-11.0,30,5559.877507,1.0
-7.0,30,5561.201303,1.0
-8.0,30,5562.470752,1.0
-30.0,30,5563.740327,0.0
-30.0,30,5565.038607,0.0
-9.0,30,5566.407066,1.0
-30.0,30,5567.709276,0.0
-9.0,30,5569.096722,1.0
-8.0,30,5570.380626,1.0
-30.0,30,5571.63356,0.0
-6.0,30,5572.940563,1.0
-9.0,30,5574.198738,1.0
-30.0,30,5575.440613,0.0
-30.0,30,5576.690871,0.0
-10.0,30,5577.94554,1.0
-30.0,30,5579.213702,0.0
-9.0,30,5580.531546,1.0
-30.0,30,5581.829205,0.0
-11.0,30,5583.158831,1.0
-30.0,30,5584.408904,0.0
-12.0,30,5585.661855,1.0
-9.0,30,5586.959836,1.0
-6.0,30,5588.229315,1.0
-30.0,30,5589.539707,0.0
-10.0,30,5590.81683,1.0
-14.0,30,5592.121497,1.0
-5.0,30,5593.350945,1.0
-13.0,30,5594.583048,1.0
-30.0,30,5595.85554,0.0
-30.0,30,5597.087446,0.0
-5.0,30,5598.315239,1.0
-4.0,30,5599.556934,1.0
-30.0,30,5600.878961,0.0
-30.0,30,5602.173886,0.0
-30.0,30,5603.463285,0.0
-10.0,30,5604.733294,1.0
-30.0,30,5605.993198,0.0
-30.0,30,5607.251329,0.0
-30.0,30,5608.56493,0.0
-13.0,30,5609.870264,1.0
-30.0,30,5611.131088,0.0
-30.0,30,5612.427148,0.0
-13.0,30,5613.784808,1.0
-30.0,30,5615.106292,0.0
-10.0,30,5616.419416,1.0
-10.0,30,5617.744802,1.0
-30.0,30,5619.049159,0.0
-30.0,30,5620.311012,0.0
-30.0,30,5621.62014,0.0
-30.0,30,5622.871198,0.0
-30.0,30,5624.159774,0.0
-14.0,30,5625.439303,1.0
-30.0,30,5626.715567,0.0
-30.0,30,5627.985262,0.0
-30.0,30,5629.239406,0.0
-30.0,30,5630.525658,0.0
-30.0,30,5631.782084,0.0
-30.0,30,5633.066673,0.0
-30.0,30,5634.328791,0.0
-4.0,30,5635.618015,1.0
-30.0,30,5636.845339,0.0
-30.0,30,5638.105077,0.0
-30.0,30,5639.387636,0.0
-14.0,30,5640.68491,1.0
-10.0,30,5641.92748,1.0
-9.0,30,5643.230522,1.0
-9.0,30,5644.527296,1.0
-4.0,30,5645.799584,1.0
-30.0,30,5647.022642,0.0
-7.0,30,5648.244976,1.0
-30.0,30,5649.47971,0.0
-30.0,30,5650.765448,0.0
-7.0,30,5652.03349,1.0
-30.0,30,5653.2765,0.0
-30.0,30,5654.531087,0.0
-5.0,30,5655.788072,1.0
-2.0,30,5657.045072,1.0
-30.0,30,5658.350165,0.0
-7.0,30,5659.597711,1.0
-6.0,30,5660.88336,1.0
-30.0,30,5662.160111,0.0
-7.0,30,5663.410661,1.0
-12.0,30,5664.733056,1.0
-5.0,30,5665.998308,1.0
-6.0,30,5667.249913,1.0
-3.0,30,5668.499254,1.0
-30.0,30,5669.799076,0.0
-30.0,30,5671.035476,0.0
-30.0,30,5672.249958,0.0
-30.0,30,5673.519518,0.0
-30.0,30,5674.735934,0.0
-8.0,30,5676.030742,1.0
-30.0,30,5677.28539,0.0
-4.0,30,5678.559207,1.0
-11.0,30,5679.854073,1.0
-30.0,30,5681.085497,0.0
-10.0,30,5682.311468,1.0
-30.0,30,5683.549838,0.0
-30.0,30,5684.806279,0.0
-9.0,30,5686.100311,1.0
-30.0,30,5687.33406,0.0
-8.0,30,5688.545375,1.0
-30.0,30,5689.807115,0.0
-10.0,30,5691.086976,1.0
-30.0,30,5692.287208,0.0
-30.0,30,5693.55058,0.0
-7.0,30,5694.79751,1.0
-30.0,30,5696.044299,0.0
-8.0,30,5697.397627,1.0
-9.0,30,5698.678476,1.0
-6.0,30,5699.946817,1.0
-30.0,30,5701.203488,0.0
-10.0,30,5702.443208,1.0
-11.0,30,5703.724751,1.0
-6.0,30,5704.972171,1.0
-30.0,30,5706.239636,0.0
-30.0,30,5707.482609,0.0
-4.0,30,5708.724724,1.0
-8.0,30,5710.051601,1.0
-11.0,30,5711.320435,1.0
-9.0,30,5712.566349,1.0
-6.0,30,5713.832526,1.0
-30.0,30,5715.146995,0.0
-13.0,30,5716.401395,1.0
-9.0,30,5717.729136,1.0
-13.0,30,5718.994684,1.0
-8.0,30,5720.404439,1.0
-8.0,30,5721.667754,1.0
-30.0,30,5722.930064,0.0
-7.0,30,5724.19546,1.0
-8.0,30,5725.455478,1.0
-5.0,30,5726.696526,1.0
-6.0,30,5728.011896,1.0
-30.0,30,5729.322453,0.0
-2.0,30,5730.599078,1.0
-14.0,30,5731.969198,1.0
-3.0,30,5733.249049,1.0
-30.0,30,5734.564578,0.0
-8.0,30,5735.909454,1.0
-7.0,30,5737.177053,1.0
-30.0,30,5738.482477,0.0
-30.0,30,5739.698316,0.0
-9.0,30,5740.939304,1.0
-8.0,30,5742.211333,1.0
-30.0,30,5743.496582,0.0
-8.0,30,5744.804186,1.0
-9.0,30,5746.113466,1.0
-30.0,30,5747.379937,0.0
-9.0,30,5748.673974,1.0
-30.0,30,5749.903901,0.0
-8.0,30,5751.145046,1.0
-30.0,30,5752.417071,0.0
-30.0,30,5753.691405,0.0
-9.0,30,5754.989241,1.0
-8.0,30,5756.210593,1.0
-30.0,30,5757.433251,0.0
-30.0,30,5758.670411,0.0
-12.0,30,5759.89587,1.0
-30.0,30,5761.130997,0.0
-3.0,30,5762.37392,1.0
-12.0,30,5763.706819,1.0
-30.0,30,5764.97002,0.0
-5.0,30,5766.181259,1.0
-8.0,30,5767.439242,1.0
-8.0,30,5768.681139,1.0
-9.0,30,5769.982186,1.0
-10.0,30,5771.309556,1.0
-30.0,30,5772.5771,0.0
-6.0,30,5773.817881,1.0
-30.0,30,5775.060703,0.0
-30.0,30,5776.307342,0.0
-5.0,30,5777.550159,1.0
-30.0,30,5778.807315,0.0
-30.0,30,5780.053219,0.0
-30.0,30,5781.351979,0.0
-30.0,30,5782.660695,0.0
-30.0,30,5783.957815,0.0
-7.0,30,5785.303203,1.0
-8.0,30,5786.680464,1.0
-4.0,30,5788.034,1.0
-8.0,30,5789.382699,1.0
-30.0,30,5790.727132,0.0
-9.0,30,5792.147889,1.0
-18.0,30,5793.535567,1.0
-9.0,30,5794.892196,1.0
-30.0,30,5796.229105,0.0
-30.0,30,5797.557066,0.0
-11.0,30,5798.901127,1.0
-12.0,30,5800.27245,1.0
-30.0,30,5801.643296,0.0
-30.0,30,5802.970348,0.0
-10.0,30,5804.379611,1.0
-11.0,30,5805.755382,1.0
-6.0,30,5807.129187,1.0
-30.0,30,5808.496006,0.0
-5.0,30,5809.855622,1.0
-11.0,30,5811.235336,1.0
-30.0,30,5812.586525,0.0
-11.0,30,5814.02599,1.0
-30.0,30,5815.450083,0.0
-30.0,30,5816.853559,0.0
-7.0,30,5818.25997,1.0
-15.0,30,5819.638414,1.0
-6.0,30,5821.076943,1.0
-30.0,30,5822.466143,0.0
-30.0,30,5823.826369,0.0
-30.0,30,5825.215699,0.0
-30.0,30,5826.578111,0.0
-11.0,30,5827.963953,1.0
